"trust_1","trust_0","spatial_distance","target","followerid","social_distance","spatial_distance-2","trust","s_res","t_res","tage","tlon","tlat","fage","flon","flat"
"0.203483582606062","0",-1,"29464656","949803559993991168","80621832",-1,"0.101741791303031",NULL,NULL,"356963969",NULL,NULL,"80621832","-81.24205","41.15756"
"1","0.5",36,"170963694","20067314","315954716",36,"0.75","4","5","315954716","-118.24368","34.05223","362142093","-0.75583","52.04172"
"0.609448021689214","0",-1,"39557009","1894645278","216036189",-1,"0.304724010844607",NULL,NULL,"353928615","24","-29","216036189",NULL,NULL
"1","0",-1,"113431968","14300560","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","388618269",NULL,NULL
"0.260055858174908","0",-1,"39557009","899259492411506690","92676084",-1,"0.130027929087454",NULL,NULL,"353928615","24","-29","92676084","30.97033","-25.47448"
"1","1",-1,"1152674269","94649112","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","335945202",NULL,NULL
"0.839644227824426","0.923076923076923",5,"3180254803","4909135588","140450080",5,"0.881360575450674","5","1","165710352","67.0104","24.8608","140450080","70","30"
"1","0.946428571428571",3,"2923230219","2667733488","177412041",3,"0.973214285714286","4","4","177412041","28.18783","-25.74486","189918949","28.04363","-26.20227"
"0.959915000141442","0.777777777777778",16,"170963694","226956625","303483601",16,"0.86884638895961","4","4","315954716","-118.24368","34.05223","303483601","-86.25027","40.00032"
"0.852942907899273","1",-1,"170963694","455124504","270202791",-1,"0.926471453949637",NULL,NULL,"315954716","-118.24368","34.05223","270202791",NULL,NULL
"1","1",-1,"170963694","48251372","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","350610287",NULL,NULL
"0.644469627773468","1",-1,"170963694","2308235280","205343261",-1,"0.822234813886734",NULL,NULL,"315954716","-118.24368","34.05223","205343261",NULL,NULL
"1","1",-1,"170963694","127391833","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","326083086",NULL,NULL
"1","1",-1,"170963694","37768132","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","354437954",NULL,NULL
"0.367089242003423","1",0,"821439445","895634788098244608","93540339",0,"0.683544621001711","1","1","248540633","-1.61125","53.13543","93540339","-2.69531","54.75844"
"0.524822900676768","1",0,"821439445","733612662047678466","132169424",0,"0.762411450338384","1","6","248540633","-1.61125","53.13543","132169424","-0.12574","51.50853"
"0.962610885181101","0.722222222222222",20,"170963694","223260067","304322336",20,"0.842416553701662","4","5","315954716","-118.24368","34.05223","304322336","-71.05977","42.35843"
"0.981544719322781","0.5",36,"170963694","196264196","310212969",36,"0.740772359661391","4","0","315954716","-118.24368","34.05223","310212969","-3.70256","40.4165"
"1","0.444444444444444",40,"170963694","73786315","315954716",40,"0.722222222222222","4","3","315954716","-118.24368","34.05223","343104356","128.87239","37.75266"
"1","0.625",6,"821439445","743856512","248540633",6,"0.8125","1","2","248540633","-1.61125","53.13543","251533557","-71.53757","43.20814"
"0.624830552757483","0.5",8,"821439445","3311903186","156661369",8,"0.562415276378741","1","4","248540633","-1.61125","53.13543","156661369","-96.80667","32.78306"
"1","0.444444444444444",40,"170963694","81801111","315954716",40,"0.722222222222222","4","5","315954716","-118.24368","34.05223","340572668","11.57549","48.13743"
"0.855028302338745","0.777777777777778",16,"158120995","430168671","272702359",16,"0.816403040058261","4","8","318926197","-68.96667","12.16667","272702359","-74.00597","40.71427"
"0.914827505287059","1",-1,"170963694","305915128","289456126",-1,"0.957413752643529",NULL,NULL,"315954716","-118.24368","34.05223","289456126","-77.03081","38.89678"
"0.612158780147722","1",-1,"170963694","2555880311","195290815",-1,"0.806079390073861",NULL,NULL,"315954716","-118.24368","34.05223","195290815",NULL,NULL
"0.644103000136415","1",-1,"170963694","2310596456","205229197",-1,"0.822051500068207",NULL,NULL,"315954716","-118.24368","34.05223","205229197",NULL,NULL
"1","1",0,"821439445","313269222","248540633",0,"1","1","5","248540633","-1.61125","53.13543","288377001","-1.13169","52.6386"
"0.782673905059687","0.944444444444444",4,"170963694","822179964","248340927",4,"0.863559174752066","4","5","315954716","-118.24368","34.05223","248340927","-122.2708","37.80437"
"1","0.4375",9,"821439445","16901643","248540633",9,"0.71875","1","4","248540633","-1.61125","53.13543","371254093","-118.24368","34.05223"
"1","0.625",6,"821439445","69352934","248540633",6,"0.8125","1","5","248540633","-1.61125","53.13543","344516478","-83.04575","42.33143"
"1","1",-1,"170963694","36579264","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","354850139",NULL,NULL
"0.9673711270701","1",-1,"170963694","217146151","305803327",-1,"0.98368556353505",NULL,NULL,"315954716","-118.24368","34.05223","305803327",NULL,NULL
"0.9130773680966","1",-1,"170963694","309530329","288911629",-1,"0.9565386840483",NULL,NULL,"315954716","-118.24368","34.05223","288911629",NULL,NULL
"0.327555327758258","1",-1,"170963694","840231614286331905","106745913",-1,"0.663777663879129",NULL,NULL,"315954716","-118.24368","34.05223","106745913",NULL,NULL
"1","1",-1,"170963694","23450964","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","359297207",NULL,NULL
"0.91363764650758","1",-1,"170963694","308334133","289085941",-1,"0.95681882325379",NULL,NULL,"315954716","-118.24368","34.05223","289085941",NULL,NULL
"1","1",-1,"170963694","135054835","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","324167456",NULL,NULL
"1","0.972222222222222",2,"170963694","14471334","315954716",2,"0.986111111111111","4","6","315954716","-118.24368","34.05223","387066475","-117.96868","33.99307"
"1","1",0,"170963694","163162512","315954716",0,"1","4","7","315954716","-118.24368","34.05223","317557555","-118.32674","34.09834"
"0.65947299854984","0.333333333333333",48,"170963694","2224751995","210011061",48,"0.496403165941587","4","4","315954716","-118.24368","34.05223","210011061","151.20732","-33.86785"
"0.882155168108741","0.5",8,"821439445","1662681848","219680350",8,"0.69107758405437","1","4","248540633","-1.61125","53.13543","219680350","-68.08333","10.16667"
"0.594380132914282","1",-1,"170963694","2675230316","189759580",-1,"0.797190066457141",NULL,NULL,"315954716","-118.24368","34.05223","189759580",NULL,NULL
"0.881518392550208","1",-1,"170963694","378850942","279093103",-1,"0.940759196275104",NULL,NULL,"315954716","-118.24368","34.05223","279093103",NULL,NULL
"1","1",-1,"170963694","37705734","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","354453797",NULL,NULL
"0.744470171480733","1",-1,"1152674269","2926746575","177095601",-1,"0.872235085740366",NULL,NULL,"235958988","-118.40036","34.07362","177095601","-6.85568","30.55559"
"0.50756925053871","1",-1,"3180254803","918287307404345345","88139495",-1,"0.753784625269355",NULL,NULL,"165710352","67.0104","24.8608","88139495",NULL,NULL
"0.0285592361904083","0",-1,"39557009","1242079329166729216","10941430",-1,"0.0142796180952041",NULL,NULL,"353928615","24","-29","10941430",NULL,NULL
"1","1",-1,"170963694","48103356","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","350640735",NULL,NULL
"0.79308271451393","1",-1,"170963694","742554378","251579282",-1,"0.896541357256965",NULL,NULL,"315954716","-118.24368","34.05223","251579282",NULL,NULL
"0.956448275866392","1",-1,"170963694","231270688","302405045",-1,"0.978224137933196",NULL,NULL,"315954716","-118.24368","34.05223","302405045","150.43164","-21.76021"
"0.840831117185129","0.444444444444444",40,"170963694","494851768","266434610",40,"0.642637780814787","4","6","315954716","-118.24368","34.05223","266434610","3.87635","43.61093"
"0.68445306125961","1",-1,"170963694","1722353288","217782777",-1,"0.842226530629805",NULL,NULL,"315954716","-118.24368","34.05223","217782777",NULL,NULL
"1","1",-1,"170963694","56815161","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","348306005",NULL,NULL
"0.653430331345738","1",-1,"170963694","2258503226","208131086",-1,"0.826715165672869",NULL,NULL,"315954716","-118.24368","34.05223","208131086","-116.78467","34.68743"
"0.271447584180721","1",-1,"170963694","913462732954984448","89289854",-1,"0.63572379209036",NULL,NULL,"315954716","-118.24368","34.05223","89289854",NULL,NULL
"0.975633292238686","1",-1,"170963694","205043297","308373825",-1,"0.987816646119343",NULL,NULL,"315954716","-118.24368","34.05223","308373825",NULL,NULL
"0.883526230424499","1",-1,"170963694","374636884","279717775",-1,"0.94176311521225",NULL,NULL,"315954716","-118.24368","34.05223","279717775",NULL,NULL
"0","1",-1,"158120995","1287640674532196353","78872",-1,"0.5",NULL,NULL,"318926197","-68.96667","12.16667","78872","-57.65625","-14.60485"
"1","1",-1,"170963694","29016106","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","356961338",NULL,NULL
"0.132890979355265","1",-1,"170963694","1094252673384235008","46182573",-1,"0.566445489677632",NULL,NULL,"315954716","-118.24368","34.05223","46182573",NULL,NULL
"0.666169645034924","1",-1,"1152674269","3375288010","159058434",-1,"0.833084822517462",NULL,NULL,"235958988","-118.40036","34.07362","159058434",NULL,NULL
"0.662313055316989","1",-1,"1152674269","3289801910","158170037",-1,"0.831156527658494",NULL,NULL,"235958988","-118.40036","34.07362","158170037",NULL,NULL
"0.804913334255581","0.944444444444444",4,"170963694","618433695","255259986",4,"0.874678889350013","4","6","315954716","-118.24368","34.05223","255259986","-112.94226","46.12854"
"0.973266248378466","0.958333333333333",3,"170963694","209086766","307637398",3,"0.9657997908559","4","4","315954716","-118.24368","34.05223","307637398","-112.07404","33.44838"
"0.63558158181215","0.388888888888889",44,"170963694","2360973308","202578041",44,"0.51223523535052","4","7","315954716","-118.24368","34.05223","202578041","152.98333","-27.86667"
"1","0.444444444444444",40,"170963694","44349113","315954716",40,"0.722222222222222","4","1","315954716","-118.24368","34.05223","351878783","24.15","45.8"
"0.319950231031114","0.888888888888889",8,"170963694","850170741727342592","104379840",8,"0.604419559960001","4","2","315954716","-118.24368","34.05223","104379840","-105.0372","39.83665"
"0.979837251001395","0.555555555555556",32,"170963694","198649716","309681747",32,"0.767696403278475","4","5","315954716","-118.24368","34.05223","309681747","-3.19648","55.95206"
"1","0.111111111111111",64,"170963694","27431716","315954716",64,"0.555555555555556","4","4","315954716","-118.24368","34.05223","357574662","28.04363","-26.20227"
"1","0.722222222222222",20,"170963694","21322778","315954716",20,"0.861111111111111","4","3","315954716","-118.24368","34.05223","360840682","-74.20376","40.80538"
"0.900179066730142","0",-1,"39557009","158422388","318684777",-1,"0.450089533365071",NULL,NULL,"353928615","24","-29","318684777","28.04363","-26.20227"
"1","0",-1,"39557009","33191006","353928615",-1,"0.5",NULL,NULL,"353928615","24","-29","355766222","18.42322","-33.92584"
"1","0",-1,"113431968","3012171","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","420624191",NULL,NULL
"0.497892563145024","1",-1,"3180254803","924680826230575106","86615161",-1,"0.748946281572512",NULL,NULL,"165710352","67.0104","24.8608","86615161",NULL,NULL
"0.475158211746958","0.944444444444444",4,"170963694","3689004510","152667643",4,"0.709801328095701","4","1","315954716","-118.24368","34.05223","152667643","-120.50139","44.00013"
"1","1",0,"821439445","705716820","248540633",0,"1","1","5","248540633","-1.61125","53.13543","253182143","-1.15047","52.9536"
"1","0.888888888888889",8,"170963694","93685992","315954716",8,"0.944444444444444","4","2","315954716","-118.24368","34.05223","336301638","-111.50098","34.5003"
"1","0.4375",9,"821439445","21360280","248540633",9,"0.71875","1","6","248540633","-1.61125","53.13543","360815570","-122.14302","37.44188"
"0.71272899919986","1",-1,"170963694","1452127363","226579895",-1,"0.85636449959993",NULL,NULL,"315954716","-118.24368","34.05223","226579895",NULL,NULL
"1","1",-1,"170963694","147785442","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","321159242","79","22"
"0.809358617213391","1",-1,"170963694","603918420","256642988",-1,"0.904679308606695",NULL,NULL,"315954716","-118.24368","34.05223","256642988",NULL,NULL
"0.899988728668687","1",-1,"170963694","338284370","284839534",-1,"0.949994364334344",NULL,NULL,"315954716","-118.24368","34.05223","284839534",NULL,NULL
"1","1",-1,"821439445","23580072","248540633",-1,"1",NULL,NULL,"248540633","-1.61125","53.13543","359227833","-1.61125","53.13543"
"0.885129628490305","1",-1,"170963694","371471261","280216619",-1,"0.942564814245153",NULL,NULL,"315954716","-118.24368","34.05223","280216619",NULL,NULL
"0.734906304102826","1",-1,"3180254803","768082592608444417","123951089",-1,"0.867453152051413",NULL,NULL,"165710352","67.0104","24.8608","123951089",NULL,NULL
"0.924420264182945","1",-1,"170963694","286114361","292440594",-1,"0.962210132091472",NULL,NULL,"315954716","-118.24368","34.05223","292440594",NULL,NULL
"0.469971978654586","1",-1,"170963694","3959281288","151054119",-1,"0.734985989327293",NULL,NULL,"315954716","-118.24368","34.05223","151054119",NULL,NULL
"0.72478491378444","1",-1,"170963694","1341294264","230330692",-1,"0.86239245689222",NULL,NULL,"315954716","-118.24368","34.05223","230330692",NULL,NULL
"0.450693627546312","1",-1,"170963694","4635687079","145056301",-1,"0.725346813773156",NULL,NULL,"315954716","-118.24368","34.05223","145056301",NULL,NULL
"0.992360763885976","1",-1,"158120995","167989344","316490447",-1,"0.996180381942988",NULL,NULL,"318926197","-68.96667","12.16667","316490447",NULL,NULL
"0.120494433805048","1",-1,"170963694","1110444251010072577","42325800",-1,"0.560247216902524",NULL,NULL,"315954716","-118.24368","34.05223","42325800","120.16142","30.29365"
"0.722229974007917","1",0,"3180254803","776458020981248000","121954232",0,"0.861114987003959","5","5","165710352","67.0104","24.8608","121954232","67.0104","24.8608"
"0.657393232694223","1",-1,"170963694","2236695835","209364011",-1,"0.828696616347111",NULL,NULL,"315954716","-118.24368","34.05223","209364011","-75.00028","15.00028"
"0.622908075927367","0.222222222222222",56,"170963694","2439493141","198635101",56,"0.422565149074795","4","7","315954716","-118.24368","34.05223","198635101","98.66667","3.58333"
"0.778585838481028","1",-1,"170963694","851145540","247069061",-1,"0.889292919240514",NULL,NULL,"315954716","-118.24368","34.05223","247069061",NULL,NULL
"1","1",-1,"170963694","97151048","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","334962901",NULL,NULL
"1","1",-1,"170963694","18931678","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","364078189",NULL,NULL
"0.91715879086717","1",-1,"170963694","300892151","290181428",-1,"0.958579395433585",NULL,NULL,"315954716","-118.24368","34.05223","290181428",NULL,NULL
"0.670525640256987","1",-1,"170963694","2149395168","213449723",-1,"0.835262820128494",NULL,NULL,"315954716","-118.24368","34.05223","213449723",NULL,NULL
